name,family,window_label,asset,asset_idx,lookback,feature_kind,mode,lag_signal,mean_pl,std_pl,sharpe,score,value,dvolume,top_n,z_window,entry_z,exit_z,top_k
ALGO_absolute_momentum_3_cur,single_asset_return,300-400,ALGO,0.0,3.0,absolute,momentum,False,-23.346586987999764,1054.7547775208418,-0.3499789337141475,-23.346586987999764,-2334.6586987999763,5945434.939999999,,,,,
ALGO_absolute_momentum_3_cur,single_asset_return,350-450,ALGO,0.0,3.0,absolute,momentum,False,27.577246944000507,1012.505193167381,0.43064920816432306,4.31431420579137,2757.724694400051,5942765.28,,,,,
ALGO_absolute_momentum_3_cur,single_asset_return,400-500,ALGO,0.0,3.0,absolute,momentum,False,-146.17737992199966,978.1981716736916,-2.362780243998883,-146.17737992199966,-14617.737992199967,6539399.609999997,,,,,
ALGO_absolute_reversal_3_lag,single_asset_return,250-350,ALGO,0.0,3.0,absolute,reversal,True,89.65568837799889,1042.3022282543843,1.3600478478281095,58.19457321630297,8965.568837799889,6541558.110000001,,,,,
ALGO_absolute_reversal_3_lag,single_asset_return,300-400,ALGO,0.0,3.0,absolute,reversal,True,101.10098936799913,1049.9870696567878,1.5224444630725251,70.62903278717931,10110.098936799914,5944553.16,,,,,
ALGO_absolute_reversal_3_lag,single_asset_return,350-450,ALGO,0.0,3.0,absolute,reversal,True,23.507191840000452,1012.778934158404,0.36699157684740735,2.7902201207401918,2350.719184000045,5745040.8,,,,,
ALGO_absolute_reversal_3_lag,single_asset_return,400-500,ALGO,0.0,3.0,absolute,reversal,True,19.649453262001625,988.6991742715759,0.3142362646895598,1.7659011595548897,1964.9453262001625,6742233.689999999,,,,,
ALGO_absolute_reversal_3_cur,single_asset_return,250-350,ALGO,0.0,3.0,absolute,reversal,False,168.50535129000156,1032.7728584652818,2.5797575121941,146.49332314864674,16850.535129000156,6546243.550000004,,,,,
ALGO_absolute_reversal_3_cur,single_asset_return,300-400,ALGO,0.0,3.0,absolute,reversal,False,20.968413012001548,1055.1023802894842,0.31422516561304603,1.8843152393994325,2096.8413012001547,5945434.939999999,,,,,
ALGO_absolute_reversal_3_cur,single_asset_return,350-450,ALGO,0.0,3.0,absolute,reversal,False,-29.954353055999672,1012.7121092216964,-0.467674774653296,-29.954353055999672,-2995.4353055999673,5942765.28,,,,,
ALGO_absolute_reversal_3_cur,single_asset_return,400-500,ALGO,0.0,3.0,absolute,reversal,False,143.56162007800012,978.0413127631514,2.320871818531142,121.0825103944941,14356.162007800012,6539399.609999997,,,,,
ALGO_relative_momentum_3_lag,single_asset_return,250-350,ALGO,0.0,3.0,relative,momentum,True,-116.69703362600208,1040.2901140833571,-1.7736803293982604,-116.69703362600208,-11669.703362600208,5957168.130000004,,,,,
ALGO_relative_momentum_3_lag,single_asset_return,300-400,ALGO,0.0,3.0,relative,momentum,True,49.656801307999125,1054.0505716816563,0.744881686279903,17.72006015761399,4965.680130799912,5360493.459999998,,,,,
ALGO_relative_momentum_3_lag,single_asset_return,350-450,ALGO,0.0,3.0,relative,momentum,True,81.3425283160001,1009.7813065210187,1.273680045640391,50.32252965824296,8134.25283160001,4357358.42,,,,,
ALGO_relative_momentum_3_lag,single_asset_return,400-500,ALGO,0.0,3.0,relative,momentum,True,-67.47738109800076,986.3898359736887,-1.0816322666293559,-67.47738109800076,-6747.738109800077,5158405.489999998,,,,,
ALGO_relative_momentum_3_cur,single_asset_return,250-350,ALGO,0.0,3.0,relative,momentum,False,-51.4612896620002,1045.1970414704065,-0.7784890322338558,-51.4612896620002,-5146.12896620002,5954448.3100000005,,,,,
ALGO_relative_momentum_3_cur,single_asset_return,300-400,ALGO,0.0,3.0,relative,momentum,False,-89.7615049999993,1051.6025391539765,-1.3496106724549681,-89.7615049999993,-8976.15049999993,5161025.0,,,,,
ALGO_relative_momentum_3_cur,single_asset_return,350-450,ALGO,0.0,3.0,relative,momentum,False,-10.474875339999125,1013.1096722807192,-0.16347916315001648,-10.474875339999125,-1047.4875339999126,4564376.700000001,,,,,
ALGO_relative_momentum_3_cur,single_asset_return,400-500,ALGO,0.0,3.0,relative,momentum,False,-83.27312673400026,985.2940837709564,-1.3363154854003678,-83.27312673400026,-8327.312673400025,5152133.669999999,,,,,
ALGO_relative_reversal_3_lag,single_asset_return,250-350,ALGO,0.0,3.0,relative,reversal,True,114.31416637399961,1040.0784644302632,1.7378166500317354,85.87785403789167,11431.416637399961,5957168.130000004,,,,,
ALGO_relative_reversal_3_lag,single_asset_return,300-400,ALGO,0.0,3.0,relative,reversal,True,-51.80099869199941,1053.8314480697045,-0.777207499539747,-51.80099869199941,-5180.099869199941,5360493.459999998,,,,,
ALGO_relative_reversal_3_lag,single_asset_return,350-450,ALGO,0.0,3.0,relative,reversal,True,-83.08547168399906,1009.5690721765776,-1.301244948126286,-83.08547168399906,-8308.547168399906,4357358.42,,,,,
ALGO_relative_reversal_3_lag,single_asset_return,400-500,ALGO,0.0,3.0,relative,reversal,True,65.41401890200184,986.7192688398289,1.0482074140441815,34.24576707556529,6541.401890200184,5158405.489999998,,,,,
ALGO_relative_reversal_3_cur,single_asset_return,250-350,ALGO,0.0,3.0,relative,reversal,False,49.079510337998364,1045.5423231988689,0.7422130872665527,17.43328246007636,4907.951033799836,5954448.3100000005,,,,,
ALGO_relative_reversal_3_cur,single_asset_return,300-400,ALGO,0.0,3.0,relative,reversal,False,87.69709500000026,1051.245141364577,1.3190194820790524,55.68866435390236,8769.709500000026,5161025.0,,,,,
ALGO_relative_reversal_3_cur,single_asset_return,350-450,ALGO,0.0,3.0,relative,reversal,False,8.649124659999215,1012.8338523703488,0.13502181837779803,0.1548580523695253,864.9124659999216,4564376.700000001,,,,,
ALGO_relative_reversal_3_cur,single_asset_return,400-500,ALGO,0.0,3.0,relative,reversal,False,81.2122732659991,985.4327605579476,1.3030607858782304,51.11099297847338,8121.22732659991,5152133.669999999,,,,,
