adds,removes,excluded,n_active,full_score,full_mean,full_std,full_sharpe,test_score,test_mean,test_std,test_sharpe,cv_mean_score,cv_min_score,cv_mean_sharpe
none,"SMAH,FARS,HRND","1,5,10,17,18,34,36,38,48",42,816.0101325108747,886.0962772231982,4106.002656961147,3.412178091836779,801.0269305256754,870.1764009719959,4042.4827568164387,3.4035264449297635,788.9328589437002,405.193930712088,3.330141479232157
none,"SMAH,EORC,LSST","1,2,5,10,13,17,18,34,36",42,806.2500114447321,875.7215699632039,4064.4773279962205,3.4066800399492783,785.5455747327059,855.0385105320072,4021.0578047353906,3.3621366711699663,789.5851018956786,462.394886885488,3.3648097869859424
none,"SMAH,EORC,HETT","1,5,7,10,13,17,18,34,36",42,809.5627917831728,879.637370699205,4091.9343251156265,3.3989519202910783,782.2763139814775,852.985488332006,4054.800017626625,3.3261528835877825,789.4423817097902,452.1406821823979,3.3458781250264575
none,"SMAH,EORC,ITPA","1,5,10,13,17,18,34,36,43",42,810.0744597805785,879.6208519952024,4075.119542746722,3.4129126035500796,774.2061263782028,844.0792859820061,4009.4069258426052,3.328688156180132,787.6694229956323,430.84068282138537,3.3538140703464534
none,"SMAH,EORC,NPCK","1,5,10,11,13,17,18,34,36",42,804.6494639868371,874.3389656272022,4068.4609706356428,3.3979711227089036,775.3454848875299,845.7132015420043,4028.3965251141562,3.3194100276287624,787.0904867349666,457.46280286643383,3.357784659723995
none,"SMAH,EORC,CCNS","1,5,10,13,17,18,32,34,36",42,811.0974110222512,881.122253839202,4093.508891987858,3.4033799519119072,775.3592763361345,845.7009778920043,4027.5577685642675,3.320053321697952,785.3491936824911,420.60038077948064,3.3384655132615624
none,"SMAH,EORC,HRND","1,5,10,13,17,18,34,36,38",42,810.2212995653415,879.614598391197,4070.23394173194,3.416984912747866,774.0443182036146,844.233317301998,4019.611711202485,3.3208433439399276,784.6995259568872,407.3261042248726,3.3434181302497628
none,"SMAH,LSST,HETT","1,2,5,7,10,17,18,34,36",42,810.8658760549928,881.2265647432031,4104.385206587272,3.394763087492263,808.5577733233523,878.0819374320027,4071.152845153637,3.410261171898844,788.4066441988858,456.3711649006269,3.32939334745484
none,"SMAH,LSST,ITPA","1,2,5,10,17,18,34,36,43",42,811.3921492117114,881.2100460391983,4087.1203324530634,3.4090393918414286,800.4430069999319,869.1757350819971,4027.1163886662607,3.4125845202111584,786.667479333247,435.0901842915005,3.337796797117814
none,"SMAH,LSST,NPCK","1,2,5,10,11,17,18,34,36",42,805.9894149492197,875.9281596712046,4079.742382941707,3.394734019018364,801.6686937236152,870.809650642,4043.55606082144,3.405099203601508,786.0895126473863,461.712340962434,3.3419823918556597
none,"SMAH,LSST,CCNS","1,2,5,10,17,18,32,34,36",42,812.4398560313791,882.7114478832025,4104.715382506081,3.4002097976299823,801.665789033788,870.7974269919999,4043.2341211725366,3.4053225306556496,784.3706369029047,424.9073905149201,3.322747897256922
none,"SMAH,LSST,HRND","1,2,5,10,17,18,34,36,38",42,811.5623480698991,881.2037924352042,4081.4953100343405,3.413713425105043,800.2860035534702,869.3297664020059,4037.329267669061,3.4045552360900464,783.7277454607363,411.64651508280537,3.3280374359033322
none,"SMAH,HETT,ITPA","1,5,7,10,17,18,34,36,43",42,814.6941902098441,885.125846775204,4114.922585346808,3.4010526730953616,797.1932296700346,867.1227128820028,4060.6814811854315,3.3763825065772743,786.4851282781532,424.767056127866,3.3187077106444725
none,"SMAH,HETT,NPCK","1,5,7,10,11,17,18,34,36",42,809.2997179605622,879.8439604072026,4107.2558236142595,3.387067935278281,798.4213594215349,868.7566284420004,4076.9805410788254,3.369220984211981,785.9338206367846,451.45656779993396,3.32305717075185
none,"SMAH,HETT,CCNS","1,5,7,10,17,18,32,34,36",42,815.6982398250525,886.6272486192034,4133.883767998018,3.3911954212525974,798.3467714454075,868.7444047919987,4078.920752956002,3.3675709704326855,784.1216239963342,414.4804946042066,3.3030475335018683
none,"SMAH,HETT,HRND","1,5,7,10,17,18,34,36,38",42,814.8588684751988,885.1195931711998,4109.481910099154,3.4055313751156953,797.0640971746263,867.2767442020006,4069.9470107635952,3.369294325110878,783.5552547573354,401.3242827252791,3.308991281806044
none,"SMAH,ITPA,NPCK","1,5,10,11,17,18,34,36,43",42,809.7981950469963,879.827441703198,4090.8997103688207,3.4005461642694264,790.2911783454838,859.850426092,4033.4510099899785,3.37066916987762,784.151432618919,430.1190453053064,3.3309313087255408
none,"SMAH,ITPA,CCNS","1,5,10,17,18,32,34,36,43",42,816.2179145497525,886.6107299152023,4116.840995196784,3.4051707459039333,790.225957138718,859.8382024419977,4035.0964175375148,3.3692468005523026,782.3395853662422,393.0927201681056,3.3112395928866456
none,"SMAH,ITPA,HRND","1,5,10,17,18,34,36,38,43",42,815.3300728735836,885.1030744671964,4093.9338991545283,3.418401161669949,788.9072646286382,858.3705418520008,4027.2581221356572,3.370042230128718,781.6930996507366,379.79561727279264,3.3159020514956694
none,"SMAH,NPCK,CCNS","1,5,10,11,17,18,32,34,36",42,810.835943113969,881.3288435472036,4108.792241269277,3.3915154984210156,791.4695758996115,861.472118001997,4050.895344738768,3.362483848359369,781.8319906413517,419.87770177623065,3.3161257435967997
none,"SMAH,NPCK,HRND","1,5,10,11,17,18,34,36,38",42,809.9834495758427,879.8211880991971,4084.8059703561225,3.405594914740015,790.1594311231207,860.0044574119988,4042.78909036541,3.3634859777874064,781.2372547455097,406.67437185412405,3.321827421032765
none,"SMAH,CCNS,HRND","1,5,10,17,18,32,34,36,38",42,816.4165764209339,886.6044763112019,4110.315331504696,3.4105528441510473,790.1417121137642,859.9922337620025,4042.935995723295,3.3633159560535524,779.4132022112309,369.5645629899299,3.302333527346413
none,"FARS,EORC,LSST","1,2,5,13,17,18,34,36,48",42,805.2280938885227,875.8359000032049,4100.715562827633,3.377015862377698,775.2844585867531,846.0266323220048,4040.7566845181764,3.310482823118038,789.4337769784711,468.3828076673746,3.3394645634872604
none,"FARS,EORC,HETT","1,5,7,13,17,18,34,36,48",42,808.5063854093387,879.7517007392051,4129.205991249917,3.368709572297947,772.0179287047553,843.9736101220019,4073.9690324329495,3.2755267305832048,789.2596406335314,458.10740306156686,3.320027134357728
none,"FARS,EORC,ITPA","1,5,13,17,18,34,36,43,48",42,809.0208331012539,879.7351820352021,4112.40506856324,3.3824086716073714,763.9383967901629,835.0674077720009,4028.893187062257,3.2772214175497214,787.4872759024972,436.80546917322977,3.3276396159128505
none,"FARS,EORC,NPCK","1,5,11,13,17,18,34,36,48",42,803.612547957688,874.4532956671994,4105.1103574741255,3.3680752537070235,765.1453290384826,836.7013233319949,4045.6797799088968,3.270009055271385,786.9286283539864,463.4774737156019,3.3320468969081545
none,"FARS,EORC,CCNS","1,5,13,17,18,32,34,36,48",42,810.0300268292387,881.2365838792044,4131.159446443826,3.372799814012455,765.0845867849781,836.6890996819991,4047.1526590346566,3.268771246526042,785.1429358366773,426.500374357546,3.3122796083605137
none,"FARS,EORC,HRND","1,5,13,17,18,34,36,38,48",42,809.1212384946084,879.7289284312031,4109.018329406758,3.3851724601378277,763.7003392652025,835.2214390920044,4041.357205091517,3.2677167150763156,784.4778521082267,413.25563727001355,3.3163764235398645
none,"FARS,LSST,HETT","1,2,5,7,17,18,34,36,48",42,809.8393111864699,881.3408947832007,4140.686300789031,3.3654380217533495,798.2792332750616,869.0700592219923,4092.0022739718424,3.3580636683412406,788.2556063470379,462.37048786284197,3.3048130136888023
none,"FARS,LSST,ITPA","1,2,5,17,18,34,36,43,48",42,810.3683541591815,881.3243760792038,4123.435253838053,3.3794545254990926,790.1548699333248,860.1638568720041,4048.2933998089857,3.359535340001485,786.5166412368116,441.08781306201314,3.3128958739210397
none,"FARS,LSST,NPCK","1,2,5,11,17,18,34,36,48",42,804.9823696666261,876.0424897112013,4115.427536599517,3.365737301817547,791.4472222647856,861.7977724319941,4062.5445920418124,3.3541094523406514,785.9589179975763,467.7593373377839,3.3175333303911376
none,"FARS,LSST,CCNS","1,2,5,17,18,32,34,36,48",42,811.4021828571417,882.8257779231991,4141.405705182151,3.3705225158863232,791.3712475135054,861.7855487819942,4064.522339996837,3.3524298316089065,784.1957739205975,430.8396656901619,3.2978232487043235
none,"FARS,LSST,HRND","1,2,5,17,18,34,36,38,48",42,810.4921559888905,881.3181224752076,4119.310716270508,3.3828142645283674,789.9232504362589,860.3178881920007,4060.7504224215163,3.3498291639042272,783.5374297874571,417.6085913586051,3.302267014820738
none,"FARS,HETT,ITPA","1,5,7,17,18,34,36,43,48",42,813.6361534344741,885.2401768151983,4152.261670913066,3.370904168487334,786.9078757885748,858.1108346719935,4081.3182814548773,3.3243973335306363,786.30331612087,430.7439102863785,3.293329071783038
none,"FARS,HETT,NPCK","1,5,7,11,17,18,34,36,48",42,808.2581611409072,879.9582904472006,4143.973904133234,3.3574927209190193,788.2026135313871,859.7447502319981,4095.449310818116,3.319234851624359,785.7718631076809,457.48229391533016,3.2981055786522693
none,"FARS,HETT,CCNS","1,5,7,17,18,32,34,36,48",42,814.626615773197,886.7415786592006,4171.578990088051,3.3609852422778217,788.0546495316378,859.7325265819986,4099.6592519912665,3.3157791848308507,783.9163748787587,420.3933774845479,3.2776736847961576
none,"FARS,HETT,HRND","1,5,7,17,18,34,36,38,48",42,813.7546792139171,885.2339232111997,4148.310716481384,3.374090865797552,786.7043566949919,858.2648659919936,4092.816490861258,3.3156529474190553,783.3340243417218,407.2651960234602,3.2827560795352437
none,"FARS,ITPA,NPCK","1,5,11,17,18,34,36,43,48",42,808.7594703143271,879.9417717431982,4127.625264116569,3.370727753828762,780.0633134509737,850.838547881996,4052.2188608981487,3.3198943896393938,783.9903124409241,436.1440245350006,3.3056603796746638
none,"FARS,ITPA,CCNS","1,5,17,18,32,34,36,43,48",42,815.1490005528555,886.7250599552058,4154.553719247485,3.3746956199133176,779.9239951796201,850.8263242320088,4056.1595745052728,3.316621336489485,782.1345013592429,399.00359280901324,3.285537201547505
none,"FARS,ITPA,HRND","1,5,17,18,34,36,38,43,48",42,814.2287109922911,885.2174045072021,4132.77093060363,3.3867147123207433,778.5367630303125,849.3586636420083,4050.4693630780903,3.315551466687898,781.472627124185,385.7363375035866,3.289353649232372
none,"FARS,NPCK,CCNS","1,5,11,17,18,32,34,36,48",42,809.7833985494722,881.4431735872018,4145.888412087611,3.36160525741114,781.2348690451306,852.4602397919975,4069.7776832773916,3.3118712891279527,781.6470435721778,425.83821010177627,3.29082707751415
none,"FARS,NPCK,HRND","1,5,11,17,18,34,36,38,48",42,808.8982402980123,879.9355181391995,4123.035389957296,3.374456156959035,779.8565152374364,850.992579202003,4063.809494840295,3.311024822394291,781.0366481530547,412.66419984495633,3.295659433645076
none,"FARS,CCNS,HRND","1,5,17,18,32,34,36,38,48",42,815.3014602891046,886.7188063512016,4149.527693784961,3.378759318048895,779.7650341103872,850.9803555519995,4066.252844461177,3.3089877468758635,779.1683668692851,375.43861880584046,3.2757551275250307
none,"EORC,LSST,HETT","1,2,5,7,13,17,18,34,36",42,804.0015084463768,874.8592159512052,4106.513853951688,3.368487058350817,771.2015393289154,843.1269755519996,4071.179934267991,3.274482634667448,783.9839669216313,464.4254863789896,3.316867625042838
none,"EORC,LSST,ITPA","1,2,5,13,17,18,34,36,43",42,804.5527298816197,874.842697247206,4088.550719901287,3.383222695758905,763.1610919133408,834.2207732020056,4024.8946908654034,3.277151226754063,782.26795873844,443.2110826791049,3.325385447231287
none,"EORC,LSST,NPCK","1,2,5,11,13,17,18,34,36",42,799.1076180900978,869.5608108792012,4082.419853063259,3.3678465534820994,764.341481211966,835.8546887619945,4042.5016084069434,3.269268469704672,781.6519786389482,469.78983493228156,3.328841171633507
none,"EORC,LSST,CCNS","1,2,5,13,17,18,32,34,36",42,805.5815983378627,876.3440990912009,4106.685914761779,3.3740629606163144,764.3598758514979,835.8424651119992,4041.5283829424084,3.270007908393561,779.9485635094948,432.9505981206083,3.3101642423866404
none,"EORC,LSST,HRND","1,2,5,13,17,18,34,36,38",42,804.6538946488888,874.8364436432023,4085.139398545084,3.386023672802118,762.8984216009252,834.3748045220045,4038.118979251285,3.2670221185960537,779.2379111687928,419.6222399067718,3.3139760321319445
none,"EORC,HETT,ITPA","1,5,7,13,17,18,34,36,43",42,807.8538860537949,878.7584979832017,4116.331810096212,3.375430474335895,759.8788098483597,832.1677510020003,4058.3046973380897,3.2421733762773686,782.0974300329328,432.93001061999934,3.306647453171113
none,"EORC,HETT,NPCK","1,5,7,11,13,17,18,34,36",42,802.4172938409508,873.4766116151991,4109.9038500050165,3.360389532697881,761.0618713600194,833.8016665619903,4075.7620182493733,3.2346250484868473,781.5083823134539,459.57700523031934,3.3102834227688307
none,"EORC,HETT,CCNS","1,5,7,13,17,18,32,34,36",42,808.8389909138821,880.2598998271998,4135.828955432866,3.3652579039916657,761.0065629841652,833.7894429119973,4077.0572819758518,3.2335500168972904,779.7109389042682,422.56574099904884,3.2908338007560247
none,"EORC,HETT,HRND","1,5,7,13,17,18,34,36,38",42,807.9498624546914,878.7522443792043,4113.089692591676,3.3780670966504145,759.64496315479,832.3217823220056,4070.5574563612113,3.233012439359174,779.0774328148,409.34163336019645,3.2953150015200676
none,"EORC,ITPA,NPCK","1,5,11,13,17,18,34,36,43",42,802.9405798052958,873.4600929112006,4092.8518131710825,3.3743260994363165,753.0060543006268,824.895464211998,4029.9730821887947,3.236434146397633,779.7495361257047,438.30646938228153,3.3182394067699055
none,"EORC,ITPA,CCNS","1,5,13,17,18,32,34,36,43",42,809.383427420791,880.2433811231982,4118.092056962979,3.379688871853204,752.9605780667958,824.8832405619999,4030.967001421557,3.2355881888348335,777.9517732001062,401.24154257681744,3.299122532742121
none,"EORC,ITPA,HRND","1,5,13,17,18,34,36,38,43",42,808.4456090902074,878.7357256752045,4096.8495565650965,3.39139418732326,751.5612206655799,823.4155799720081,4025.6263628819543,3.2341162080873747,777.2377200536357,387.87588177938096,3.3023026483578817
none,"EORC,NPCK,CCNS","1,5,11,13,17,18,32,34,36",42,803.9594758426379,874.9614947552025,4111.281510680516,3.3649741342011943,754.1590718397428,826.517156122002,4047.938701861292,3.2284045424757872,777.407267236859,427.98761153527585,3.303278020815263
none,"EORC,NPCK,HRND","1,5,11,13,17,18,34,36,38",42,803.0568105518428,873.4538393072066,4088.970640906856,3.3775047631754322,752.7686400234218,825.0494955320028,4042.321861588358,3.2271497391710287,776.7452877646381,414.71719816821656,3.3074889574196678
none,"EORC,CCNS,HRND","1,5,13,17,18,32,34,36,38",42,809.5136362612046,880.2371275191985,4113.7647109126565,3.383219993866886,752.7719852246855,825.037271881997,4041.817628686482,3.2275045206908324,774.9339222958736,377.5617682886392,3.2886214344718026
none,"LSST,HETT,ITPA","1,2,5,7,17,18,34,36,43",42,809.1722138803168,880.3476920272028,4128.278145089566,3.371749361158921,786.146474332395,857.2642001020024,4076.823282620814,3.324779173530857,781.0937326866542,437.1734233693446,3.2908674965415456
none,"LSST,HETT,NPCK","1,2,5,7,11,17,18,34,36",42,803.7578547659899,875.0658056592015,4121.137275802716,3.357326950331133,787.4152972807686,858.8981156619999,4091.7638779958083,3.318952906990594,780.5053682143945,463.8206517430013,3.2947310997405492
none,"LSST,HETT,CCNS","1,2,5,7,17,18,32,34,36",42,810.1820896687257,881.8490938711996,4146.986136863062,3.362263095600875,787.3446374489839,858.8858920119959,4093.5614335706296,3.3174482819160356,778.730695055601,426.8661474631277,3.2753406376373206
none,"LSST,HETT,HRND","1,2,5,7,17,18,34,36,38",42,809.291596839486,880.3414384232057,4124.2994547981825,3.3749780957435664,785.9189017864451,857.4182314220012,4089.072738738176,3.3154148775103103,778.1038778966598,413.6551259972889,3.2801661492073
none,"LSST,ITPA,NPCK","1,2,5,11,17,18,34,36,43",42,804.2958209334122,875.0492869551982,4103.63261947076,3.371584481704369,779.3147803015605,849.9919133119937,4047.3224299832414,3.3206032942641355,778.7803432277993,442.5693793214828,3.3031695159867986
none,"LSST,ITPA,CCNS","1,2,5,17,18,32,34,36,43",42,810.7410602875796,881.8325751672007,4128.800913296886,3.3770088592540892,779.2535869071704,849.9796896619938,4048.82505199548,3.3193231983316323,777.0044286999535,405.55986079227193,3.284096639540293
none,"LSST,ITPA,HRND","1,2,5,17,18,34,36,38,43",42,809.8020192911,880.3249197192046,4107.604823246071,3.388631510464552,777.7901342057986,848.5120290720073,4045.5142659365615,3.3163035124007485,776.2965957385959,392.2069044752819,3.2876423319730654
none,"LSST,NPCK,CCNS","1,2,5,11,17,18,32,34,36",42,805.3394697918892,876.5506887992029,4121.276546095085,3.3629102902853005,780.5381361401305,851.6136052219954,4063.267356663525,3.3138831911620836,776.4617154169487,432.3078460827885,3.2884811548761115
none,"LSST,NPCK,HRND","1,2,5,11,17,18,34,36,38",42,804.4355683129787,875.043033351202,4099.011089803894,3.3753617341211752,779.0837161928291,850.1459446320019,4059.6710011558084,3.3111027073710204,775.8066728737999,419.05106034434397,3.2930431697902507
none,"LSST,CCNS,HRND","1,2,5,17,18,32,34,36,38",42,810.8945897147448,881.8263215632045,4123.738739287492,3.3811303929860457,779.0703363988466,850.1337209819997,4059.680513851881,3.3110473408490506,774.0159400316234,381.9492587559034,3.274215038551501
none,"HETT,ITPA,NPCK","1,5,7,11,17,18,34,36,43",42,807.5945004125091,878.9650876911995,4131.469856524098,3.363853250054093,776.0548511125038,847.9388911119953,4080.4173803096814,3.285715605333376,778.5971846063203,432.28715849140036,3.2844266168385143
none,"HETT,ITPA,CCNS","1,5,7,17,18,32,34,36,43",42,813.9879931475012,885.7483759032041,4158.280128600903,3.367957683254431,775.9208990073349,847.9266674620029,4084.1644288527245,3.2826537773961952,776.7302478869672,395.1146295752116,3.2646177758876957
none,"HETT,ITPA,HRND","1,5,7,17,18,34,36,38,43",42,813.0873271503145,884.2407204552069,4135.897121289989,3.3804209757937023,774.5561731861201,846.4590068720095,4077.767668798834,3.2821124510854496,776.1000477403832,381.86937007090285,3.268811955186411
none,"HETT,NPCK,CCNS","1,5,7,11,17,18,32,34,36",42,808.5943731079925,880.4664895352014,4150.473976989344,3.35417054271437,777.2080759643269,849.560583021997,4098.47696388777,3.27749365962235,776.2120455854839,421.9224464372135,3.2691422983878686
none,"HETT,NPCK,HRND","1,5,7,11,17,18,34,36,38",42,807.7288645992237,878.9588340872056,4127.0251690863415,3.367452064578704,775.8521344095753,848.092922432,4091.8075656098335,3.277164504135134,775.6333373003017,408.7695193923523,3.274345374731937
none,"HETT,CCNS,HRND","1,5,7,17,18,32,34,36,38",42,814.1360866974326,885.7421222992056,4153.398628632978,3.3718922459157215,775.7660109290622,848.0806987820007,4094.068151100675,3.275307773097645,773.7541588534808,371.51303948688053,3.254763494633237
none,"ITPA,NPCK,CCNS","1,5,11,17,18,32,34,36,43",42,809.1256472451065,880.4499708311998,4133.19156920607,3.3681323827317984,769.1015625799813,840.6543806719949,4054.235848240689,3.278524816304561,774.4433757282156,400.5623003966408,3.277379410304593
none,"ITPA,NPCK,HRND","1,5,11,17,18,34,36,38,43",42,808.2115061040204,878.9423153832047,4111.233815919684,3.3803230039486483,767.7083612254429,839.1867200820043,4048.7201392017937,3.2772596356196693,773.784431891787,387.26900068690543,3.2813155225812825
none,"ITPA,CCNS,HRND","1,5,17,18,32,34,36,38,43",42,814.6400337593939,885.7256035952021,4136.919342210165,3.385260936453095,767.6316251247488,839.1744964319962,4050.690251022449,3.2756179794050166,771.9120829636599,349.9879149333467,3.262078499007928
none,"NPCK,CCNS,HRND","1,5,11,17,18,32,34,36,38",42,809.2941527610344,880.4437172271959,4127.665778293541,3.3726174157131177,768.9437424084055,840.8084119919909,4064.2225895634892,3.271067958422886,771.4819049704219,376.95525626319244,3.268125476599209
AENO,none,"5,17,18,34,36",46,833.7677799742877,911.6189421712006,4404.466802702182,3.272577981114192,807.4679519950571,885.1759966420115,4341.801619268643,3.223514712274926,803.2190894847124,427.0275798035075,3.1953193971543277
RTTH,none,"1,5,17,34,36",46,831.1369033320326,909.0187275072025,4399.715652963916,3.2667674929563106,791.785807573708,869.7780303919956,4316.186783995748,3.1862379601046604,805.2910274422734,412.5776779833908,3.2046988751258474
IHOZ,none,"1,5,17,18,36",46,823.6145582067953,901.8680962631954,4395.44663984827,3.2442178996969204,778.2495187591827,857.6476332519925,4331.362797210433,3.130792868096584,795.2889514228079,432.1248182801422,3.1768552181235403
FWWG,none,"1,5,17,18,34",46,822.3503261940556,900.1084922352023,4376.323658296585,3.2520366396199516,795.371288162616,872.9616672720108,4311.060923300897,3.2017028148188675,794.7871519208303,424.85866413606624,3.1850490106926537
DIHO,none,"1,5,18,34,36",46,820.775335881281,899.2195824872032,4395.458255000795,3.2346820653455453,787.354427007359,866.2466406820039,4335.54304128926,3.1591341314535963,792.76927580123,421.4562897821437,3.168701990953397
AENO,SMAH,"5,10,17,18,34,36",45,831.0761917979675,906.388870659201,4314.179351961328,3.321898608373538,819.7794275020482,894.0793591619946,4255.903505396147,3.3216532991300323,803.5021345200865,430.12637464678846,3.2483748940100794
AENO,FARS,"5,17,18,34,36,48",45,829.9901534727877,906.5032006991958,4351.817010226342,3.2935838222355587,809.4994623754384,885.0674809519982,4275.698995389856,3.272949201725566,803.28167261089,436.04412339817014,3.2245228299612823
AENO,EORC,"5,13,17,18,34,36",45,824.2174644219866,900.0215218672054,4315.669900876597,3.297423132030218,782.4507404722654,859.1243972819997,4252.268134562223,3.1945185520505612,799.0899205924472,438.2642770663689,3.236624692479623
AENO,LSST,"2,5,17,18,34,36",45,825.5515446049897,901.6107159112078,4327.058499052409,3.294551513133932,808.7679347669551,884.2208463820093,4270.284335362634,3.273964459478498,798.1123081002513,442.57207372425887,3.2222690517890724
AENO,HETT,"5,7,17,18,34,36",45,828.8196631424247,905.5265166471992,4355.702788340675,3.287100168942428,805.440477367834,882.1678241819958,4305.063706744628,3.239974821463835,797.8719226255106,432.1717525797297,3.2044385828685575
AENO,ITPA,"5,17,18,34,36,43",45,829.3156864464154,905.5099979432011,4339.748768944484,3.2991242005137495,797.3491161898453,873.2616218319978,4260.36475413859,3.2409146605571397,796.0574139041739,410.721633601387,3.210656465125396
AENO,NPCK,"5,11,17,18,34,36",45,823.9531898770817,900.2281115751997,4330.74079004026,3.2867024191759078,798.5954740588948,874.8955373919977,4275.877283624846,3.235198801741924,795.5803719750386,437.5956389528232,3.2159757778678237
AENO,CCNS,"5,17,18,32,34,36",45,830.3562040596198,907.0113997871978,4357.338815494501,3.2912541444629433,798.5136583067957,874.8833137420006,4277.986196423384,3.233558771897688,793.6939905394922,400.3734284889324,3.1973101637372596
AENO,HRND,"5,17,18,34,36,38",45,829.4756175953931,905.5037443391988,4334.565675850777,3.3030463442691254,797.1568143012277,873.4156531520001,4271.34044454549,3.2331569490451186,793.1013426718954,387.17457894850247,3.201581134281618
RTTH,SMAH,"1,5,10,17,34,36",45,828.4165232047613,903.7886559952078,4310.403396874216,3.3152705364419184,804.1099521130458,878.6813929120125,4230.872936910178,3.2837603263506865,805.5398807125288,415.66649554101343,3.2571647255967418
RTTH,FARS,"1,5,17,34,36,48",45,827.3674541371308,903.9029860352031,4346.845068268297,3.2878929140639284,793.832407141165,869.6695147020032,4250.115368555494,3.235366854295913,805.3624573831571,421.63697883194305,3.234034119191188
RTTH,EORC,"1,5,13,17,34,36",45,821.549359867536,897.421307203202,4312.113322507625,3.2906085013061155,766.7039744192933,843.7264310320036,4228.306730530038,3.155042212147702,801.0969795909923,423.74394625411026,3.2451099993986934
RTTH,LSST,"1,2,5,17,34,36",45,822.9004831373975,899.010501247202,4322.968022652191,3.288158516850003,793.0794781897313,868.8228801320028,4245.36760086234,3.2358319029034193,800.1806455196225,428.14441194486653,3.2312446394309515
RTTH,HETT,"1,5,7,17,34,36",45,826.1777222854823,902.9263019832,4351.317185363661,3.2809647652717473,789.7820035502698,866.7698579319939,4278.891714485789,3.2028935775195904,799.9447500163362,417.75390393926057,3.213614367803125
RTTH,ITPA,"1,5,17,34,36,43",45,826.6637761587317,902.9097832792029,4335.6923879844235,3.2927283364522144,781.6494626158648,857.8636555820052,4235.456092720101,3.202492263088407,798.0887979766563,396.20470761416703,3.2197424712602727
RTTH,NPCK,"1,5,11,17,34,36",45,821.308908757742,897.627896911209,4326.427005007253,3.2804767562945196,782.9660260529664,859.497571142012,4248.772131881313,3.198535816732395,797.6547307674188,423.20187181950786,3.224905446381997
RTTH,CCNS,"1,5,17,32,34,36",45,827.6806131730802,904.4111851232005,4354.003315497566,3.284332922004988,782.7776351748219,859.4853474919987,4254.110755383872,3.1944764369101972,795.7340029207896,385.92320204613145,3.2059053340589077
RTTH,HRND,"1,5,17,34,36,38",45,826.8205983220632,902.9035296752024,4330.6125468926675,3.296567899185274,781.3796809982636,858.0176869020006,4248.711927062016,3.193073818487599,795.1039729373646,372.58470383024854,3.2102625029459273
IHOZ,SMAH,"1,5,10,17,18,36",45,820.9445899895924,896.6380247512045,4304.863057946011,3.2932736265495812,790.6360043990442,866.5509957720142,4245.605230871348,3.227189889678112,795.5949750924185,435.21486605132645,3.229764555065763
IHOZ,FARS,"1,5,17,18,36,48",45,819.8612548257835,896.7523547911984,4342.205624124442,3.265368091396408,780.3284313648779,857.5391175619897,4265.048116054545,3.179069403671066,795.3851007394647,441.1712218267799,3.206265732457386
IHOZ,EORC,"1,5,13,17,18,36",45,814.0595408839371,890.2706759591997,4306.983447259914,3.2682770952833025,753.1501960469485,831.5960338919982,4243.523093048778,3.098530987811764,791.1425328181557,443.34327427305726,3.2177584678822466
IHOZ,LSST,"1,2,5,17,18,36",45,815.4187134201803,891.8598700031969,4317.575244379126,3.266079203348486,779.5968753573834,856.6924829919927,4259.658016784761,3.1799495287236903,790.2062477764686,447.6697955171604,3.203832200103802
IHOZ,HETT,"1,5,7,17,18,36",45,818.665649761325,895.7756707391991,4346.817368172696,3.2583510556963136,776.234170757691,854.6394607919967,4294.664576540468,3.146470726868667,789.9475674814638,437.27420831052643,3.1857373281972787
IHOZ,ITPA,"1,5,17,18,36,43",45,819.1706324846439,895.759152035208,4330.678148541779,3.270433703698475,768.165043842718,845.7332584420068,4249.306341452539,3.146917608108203,788.1309877717761,415.8136215987958,3.191921610901746
IHOZ,NPCK,"1,5,11,17,18,36",45,813.8136656091843,890.477265667195,4321.404861113737,3.258126066185632,769.3957689011946,847.3671740019892,4265.151123121517,3.141284103370044,787.6578085993275,442.69814503022127,3.197438777228432
IHOZ,CCNS,"1,5,17,18,32,36",45,820.1925335800292,897.2605538792019,4348.783382130263,3.2622767743982286,769.2645410561547,847.354950351998,4268.707211235889,3.1386219493786873,785.7558023050215,405.4440743486328,3.178513902567313
IHOZ,HRND,"1,5,17,18,36,38",45,819.349069374685,895.7528984311987,4324.952142589522,3.2747407212280186,768.0045535383101,845.8872897619964,4259.1330458425655,3.1402288337127637,785.1812751218587,392.2707464878812,3.183195964179248
FWWG,SMAH,"1,5,10,17,18,34",45,819.6537914555505,894.8784207232027,4286.460656139876,3.3009215124444147,807.6766155993552,881.865029792001,4225.921397228894,3.2995195850349113,795.0529185533842,427.91582185915723,3.2378830492410655
FWWG,FARS,"1,5,17,18,34,48",45,818.5933683755154,894.9927507632058,4323.150302431065,3.273325449915075,797.4187984359503,872.8531515819975,4244.754126529975,3.2513120189976012,794.8723724654142,433.8888710835969,3.2147031405191218
FWWG,EORC,"1,5,13,17,18,34",45,812.795391399161,888.5110719312038,4287.806192802254,3.2764059139343247,770.3077639397357,846.9100679120025,4222.756883538527,3.1711093745060683,790.6582519267648,436.0972175964048,3.2262669214709345
FWWG,LSST,"1,2,5,17,18,34",45,814.126408078006,890.1002659751969,4299.273799304978,3.273511199563901,796.6596677035449,872.0065170119959,4240.195374475147,3.251650554674736,789.6609324879906,440.3549707606134,3.2115223519532097
